exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	3834	3853	2375	2393	85.0	20	exon	exon
1	3499	3524	2921	2894	78.571	28	exon	intron
1	296	318	4468	4494	77.778	27	exon	exon
1	894	921	5524	5499	78.571	28	exon	intron
1	375	393	5834	5853	85.0	20	exon	exon
1	195	213	9616	9635	85.0	20	exon	intron
1	422	463	10229	10188	71.429	42	exon	intron
1	2301	2320	13288	13306	85.0	20	exon	intron
1	91	109	1411	1429	84.211	19	exon	intron
1	3426	3444	2281	2299	84.211	19	exon	exon
1	281	299	5426	5444	84.211	19	exon	exon
1	1598	1628	7013	7044	75.0	32	exon	intron
1	316	334	7243	7261	84.211	19	exon	intron
1	1811	1829	7570	7588	84.211	19	exon	intron
1	265	283	8555	8573	84.211	19	exon	intron
1	3430	3458	9374	9343	75.0	32	exon	intron
1	2815	2836	12861	12841	81.818	22	exon	intron
1	1606	1626	7977	7957	80.952	21	exon	intron
1	1325	1345	8685	8665	80.952	21	exon	intron
1	56	76	8668	8688	80.952	21	exon	intron
1	1774	1794	9277	9257	80.952	21	exon	intron
2	1	70	6701	6770	100.0	70	exon	CDS
2	33	59	5684	5706	81.481	27	exon	exon
2	37	56	5134	5115	85.0	20	exon	intron
2	33	52	11232	11213	85.0	20	exon	intron
2	17	47	2730	2691	70.0	40	exon	intron
2	46	70	4403	4381	80.0	25	exon	intron
2	17	47	12259	12230	75.758	33	exon	intron
2	49	68	1152	1132	81.818	22	exon	intron
2	42	70	3844	3873	73.333	30	exon	exon
2	48	69	6080	6062	77.273	22	exon	intron
2	15	48	9286	9318	71.429	35	exon	CDS
2	44	61	10013	10028	78.947	19	exon	intron
3	1	68	9247	9314	100.0	68	exon	CDS
3	1	39	13548	13512	72.093	43	exon	intron
3	14	54	10397	10438	72.093	43	exon	intron
3	11	31	3794	3774	80.952	21	exon	intron
3	20	39	11381	11364	80.0	20	exon	intron
3	12	31	8704	8683	77.273	22	exon	intron
3	22	44	10782	10805	76.0	25	exon	exon
3	27	42	10900	10883	83.333	18	exon	intron
3	51	67	400	381	80.0	20	exon	intron
3	20	39	397	419	75.0	24	exon	intron
3	17	39	3629	3651	73.077	26	exon	exon
3	25	42	5198	5181	77.778	18	exon	intron
3	4	18	2662	2680	73.684	19	exon	exon
4	1	1084	10552	11635	100.0	1084	exon	CDS
4	1045	1068	6593	6570	87.5	24	exon	intron
4	1033	1068	10034	10077	75.0	44	exon	intron
4	1045	1068	1936	1914	87.5	24	exon	intron
4	1045	1068	1942	1920	87.5	24	exon	intron
4	1045	1068	1948	1926	87.5	24	exon	intron
4	1045	1068	1954	1932	87.5	24	exon	intron
4	1045	1068	1960	1938	87.5	24	exon	intron
4	1045	1068	1966	1944	87.5	24	exon	intron
4	1045	1068	1972	1950	87.5	24	exon	intron
4	1045	1068	1978	1956	87.5	24	exon	intron
4	1045	1068	1984	1962	87.5	24	exon	intron
4	1045	1068	1990	1968	87.5	24	exon	intron
4	1045	1068	1996	1974	87.5	24	exon	intron
4	1045	1068	2002	1980	87.5	24	exon	intron
4	1045	1068	2008	1986	87.5	24	exon	intron
4	1045	1068	2014	1992	87.5	24	exon	intron
4	1045	1068	2020	1998	87.5	24	exon	intron
4	1045	1068	2026	2004	87.5	24	exon	intron
4	1045	1068	2032	2010	87.5	24	exon	intron
4	1045	1068	2038	2016	87.5	24	exon	intron
4	1045	1068	2044	2022	87.5	24	exon	intron
4	1043	1068	6594	6569	84.615	26	exon	intron
4	4	29	9615	9639	82.143	28	exon	intron
4	989	1036	13364	13406	74.0	50	exon	intron
4	1046	1068	6587	6565	86.957	23	exon	intron
4	1046	1068	6588	6566	86.957	23	exon	intron
4	1046	1068	6589	6567	86.957	23	exon	intron
4	1046	1068	6590	6568	86.957	23	exon	intron
4	1046	1068	10056	10078	86.957	23	exon	intron
4	1046	1068	10057	10079	86.957	23	exon	intron
4	1046	1068	10058	10080	86.957	23	exon	intron
4	1046	1068	10059	10081	86.957	23	exon	intron
4	1046	1068	10060	10082	86.957	23	exon	intron
4	1046	1068	10061	10083	86.957	23	exon	intron
4	1033	1069	2073	2038	76.923	39	exon	intron
4	458	508	11732	11775	73.077	52	exon	intron
4	429	474	631	676	72.0	50	exon	intron
4	1046	1068	2052	2028	84.0	25	exon	intron
4	692	716	4511	4533	84.0	25	exon	exon
4	575	626	4893	4834	70.492	61	exon	intron
4	591	641	8677	8728	71.698	53	exon	intron
4	1045	1063	1930	1913	89.474	19	exon	intron
4	403	426	4936	4958	84.0	25	exon	exon
4	201	281	7959	8027	67.073	82	exon	intron
4	1043	1072	317	348	75.758	33	exon	intron
4	1046	1063	605	622	88.889	18	exon	intron
4	1048	1068	2053	2034	85.714	21	exon	intron
4	448	467	3286	3306	85.714	21	exon	exon
4	278	301	3909	3888	83.333	24	exon	intron
4	767	787	10022	10041	85.714	21	exon	intron
4	991	1008	10690	10710	85.714	21	exon	CDS
4	139	159	11542	11559	85.714	21	exon	exon
4	192	216	1566	1590	80.769	26	exon	intron
4	449	475	2300	2275	78.571	28	exon	intron
4	183	206	4061	4082	80.0	25	exon	exon
4	925	951	4516	4541	78.571	28	exon	exon
4	662	681	6752	6733	85.0	20	exon	intron
4	175	196	9223	9201	83.333	24	exon	intron
4	278	299	3544	3525	82.609	23	exon	intron
4	108	123	4546	4528	84.211	19	exon	intron
4	690	714	5075	5098	80.0	25	exon	exon
4	991	1008	5197	5215	85.0	20	exon	exon
4	1043	1067	6086	6063	80.0	25	exon	intron
4	876	897	10472	10496	80.0	25	exon	intron
4	698	727	1370	1343	77.419	31	exon	intron
4	184	217	7059	7023	73.684	38	exon	intron
4	762	783	7844	7824	81.818	22	exon	intron
4	567	605	8439	8483	71.111	45	exon	intron
4	1057	1084	10124	10151	76.667	30	exon	intron
4	1041	1068	11681	11652	76.667	30	exon	intron
4	246	275	12529	12502	76.667	30	exon	intron
4	239	262	953	973	79.167	24	exon	intron
4	341	361	6027	6047	80.952	21	exon	intron
4	176	215	6349	6391	70.455	44	exon	intron
4	335	352	6584	6602	84.211	19	exon	intron
4	962	982	10035	10015	80.952	21	exon	intron
4	1046	1068	11674	11651	79.167	24	exon	intron
4	137	159	453	431	78.261	23	exon	intron
4	846	875	6477	6447	75.758	33	exon	intron
4	582	602	6651	6632	80.952	21	exon	intron
4	82	99	9197	9180	83.333	18	exon	intron
4	468	487	1272	1253	80.0	20	exon	intron
4	563	582	10796	10777	80.0	20	exon	intron
4	226	245	11133	11114	80.0	20	exon	intron
