exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
4	27	45	40009	40027	80.952	21	exon	intron
4	51	68	493	476	83.333	18	exon	intron
4	12	38	564	590	75.862	29	exon	intron
4	45	66	800	818	81.818	22	exon	intron
4	26	45	8544	8526	80.952	21	exon	intron
4	39	65	14029	14003	74.074	27	exon	intron
4	24	50	15055	15030	74.074	27	exon	intron
4	8	71	27417	27485	65.753	73	exon	intron
4	38	56	35559	35573	78.947	19	exon	intron
4	5	32	25303	25327	72.414	29	exon	intron
4	4	21	20560	20577	77.778	18	exon	intron
4	55	72	34079	34062	77.778	18	exon	intron
5	1	46	28476	28521	100.0	46	exon	CDS
5	3	31	33365	33390	76.667	30	exon	intron
5	1	23	26104	26129	76.923	26	exon	intron
5	17	38	17725	17744	81.818	22	exon	intron
5	19	36	26545	26563	84.211	19	exon	intron
5	13	35	6728	6707	79.167	24	exon	intron
5	13	31	16000	15981	80.0	20	exon	intron
5	10	25	20877	20860	83.333	18	exon	intron
5	16	37	16907	16927	77.273	22	exon	intron
5	9	37	21432	21404	73.333	30	exon	intron
5	5	22	7125	7139	77.778	18	exon	intron
5	13	32	23850	23829	77.273	22	exon	intron
5	7	33	26550	26574	74.074	27	exon	intron
5	18	36	33030	33010	76.19	21	exon	intron
5	13	30	34511	34527	78.947	19	exon	intron
5	7	34	42586	42613	71.875	32	exon	intron
5	15	32	1426	1439	77.778	18	exon	intron
5	17	34	4714	4738	72.0	25	exon	intron
5	13	33	23962	23940	75.0	24	exon	intron
5	2	16	38760	38779	75.0	20	exon	intron
5	15	31	18561	18544	78.947	19	exon	intron
6	1	131	34844	34974	100.0	131	exon	CDS
6	52	74	21996	21970	77.778	27	exon	intron
6	16	51	31397	31427	72.222	36	exon	intron
6	69	101	20292	20259	73.529	34	exon	intron
6	88	106	29545	29562	84.211	19	exon	intron
6	75	93	41149	41132	84.211	19	exon	intron
6	79	99	13348	13367	80.952	21	exon	intron
6	37	54	15298	15283	83.333	18	exon	intron
6	82	128	20091	20034	67.213	61	exon	intron
6	42	85	32065	32021	69.565	46	exon	intron
6	37	66	34492	34518	74.194	31	exon	intron
6	5	22	42004	41983	77.273	22	exon	intron
6	3	25	12371	12392	78.261	23	exon	intron
6	32	50	35041	35062	78.261	23	exon	intron
6	100	119	37814	37797	80.0	20	exon	intron
6	7	23	11802	11821	80.0	20	exon	intron
6	62	109	33114	33066	68.627	51	exon	intron
6	17	36	42715	42733	80.0	20	exon	intron
6	8	35	16481	16510	73.333	30	exon	intron
6	85	101	18057	18075	78.947	19	exon	intron
7	1	947	41396	42342	100.0	947	exon	CDS
7	624	656	35232	35265	82.353	34	exon	intron
7	630	653	28463	28440	88.0	25	exon	intron
7	163	197	30351	30381	77.778	36	exon	intron
7	631	653	28466	28444	87.5	24	exon	intron
7	795	834	29313	29355	73.913	46	exon	intron
7	35	52	33597	33614	94.444	18	exon	intron
7	703	730	33465	33439	82.143	28	exon	intron
7	520	551	34743	34715	79.412	34	exon	intron
7	630	648	8443	8462	90.0	20	exon	intron
7	447	476	34463	34435	80.645	31	exon	intron
7	550	571	20643	20623	86.364	22	exon	intron
7	36	59	23141	23118	83.333	24	exon	intron
7	630	647	7360	7378	89.474	19	exon	intron
7	161	203	13630	13674	72.34	47	exon	intron
7	190	208	21365	21348	89.474	19	exon	intron
7	26	46	4945	4926	85.714	21	exon	intron
7	351	372	17556	17580	80.0	25	exon	intron
7	741	760	30235	30255	85.714	21	exon	intron
7	156	191	44338	44304	75.676	37	exon	intron
7	557	574	1429	1413	88.889	18	exon	intron
7	145	211	4959	5024	69.014	71	exon	intron
7	588	622	22057	22018	71.429	42	exon	intron
7	636	652	35068	35085	88.889	18	exon	intron
7	10	57	39059	39014	70.588	51	exon	intron
7	882	905	3059	3039	79.167	24	exon	intron
7	354	373	6757	6739	85.0	20	exon	intron
7	520	546	15825	15795	74.194	31	exon	intron
7	354	372	17987	18006	85.0	20	exon	intron
7	801	819	26043	26024	85.0	20	exon	intron
7	552	586	28238	28271	71.795	39	exon	intron
7	635	654	35007	34989	85.0	20	exon	intron
7	633	648	35170	35153	88.889	18	exon	intron
7	870	889	35970	35988	85.0	20	exon	intron
7	278	299	37178	37199	82.609	23	exon	intron
7	626	667	38811	38770	72.727	44	exon	intron
7	27	46	42930	42948	85.0	20	exon	intron
7	568	586	937	919	84.211	19	exon	intron
7	631	654	5291	5270	79.167	24	exon	intron
7	639	655	19094	19112	84.211	19	exon	intron
7	521	539	24748	24730	84.211	19	exon	intron
7	706	724	35574	35592	84.211	19	exon	intron
7	808	827	36166	36189	79.167	24	exon	intron
7	353	371	39723	39741	84.211	19	exon	intron
7	778	796	42191	42173	84.211	19	exon	intron
