exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
3	105	125	7041	7021	78.261	23	exon	intron
3	79	109	2613	2640	71.875	32	exon	CDS
3	103	121	2736	2754	78.947	19	exon	intron
3	69	131	6115	6046	66.216	74	exon	intron
3	99	126	5880	5856	72.414	29	exon	intron
3	45	61	6687	6670	78.947	19	exon	intron
3	143	169	6812	6787	72.414	29	exon	intron
3	114	130	7321	7302	75.0	20	exon	intron
4	1	78	4186	4263	100.0	78	exon	CDS
4	16	52	4018	3984	78.378	37	exon	intron
4	3	21	6329	6346	89.474	19	exon	exon
4	51	70	1766	1785	85.0	20	exon	intron
4	21	49	7340	7317	75.862	29	exon	intron
4	30	68	8294	8261	71.795	39	exon	intron
4	25	51	6920	6897	77.778	27	exon	intron
4	6	23	99	117	84.211	19	exon	intron
4	18	49	6586	6560	75.0	32	exon	intron
4	48	68	1492	1508	80.952	21	exon	intron
4	30	49	6932	6913	80.952	21	exon	intron
4	21	48	7019	7045	75.862	29	exon	intron
4	6	42	5009	4974	70.0	40	exon	intron
4	48	68	672	651	77.273	22	exon	intron
4	22	43	6992	6965	71.429	28	exon	intron
4	49	70	1436	1455	77.273	22	exon	intron
4	24	48	2742	2717	71.429	28	exon	intron
4	18	47	4117	4153	67.568	37	exon	intron
4	6	27	7796	7773	73.077	26	exon	intron
4	20	42	5045	5067	73.913	23	exon	intron
4	43	68	6006	5979	70.0	30	exon	intron
4	24	53	6903	6928	70.0	30	exon	intron
5	1	104	4887	4990	100.0	104	exon	CDS
5	63	89	3785	3809	81.481	27	exon	intron
5	63	103	7295	7329	73.171	41	exon	intron
5	75	102	5350	5324	76.667	30	exon	intron
5	64	80	5361	5377	88.889	18	exon	intron
5	78	95	7155	7174	85.0	20	exon	intron
5	63	96	1899	1927	73.529	34	exon	intron
5	62	79	4415	4433	84.211	19	exon	intron
5	61	87	7002	6975	75.862	29	exon	intron
5	67	87	7593	7613	80.952	21	exon	intron
5	36	82	4017	4060	68.627	51	exon	CDS
5	37	89	5372	5330	67.925	53	exon	intron
5	43	74	6683	6652	74.286	35	exon	intron
5	57	100	6880	6917	71.111	45	exon	intron
5	36	70	7056	7091	71.795	39	exon	intron
5	62	84	7603	7624	78.261	23	exon	intron
5	79	101	3391	3416	76.923	26	exon	intron
5	24	49	5252	5279	75.0	28	exon	exon
5	70	87	6392	6377	83.333	18	exon	intron
5	68	97	3779	3806	70.588	34	exon	intron
5	55	69	4348	4366	78.947	19	exon	intron
5	21	55	8161	8119	68.889	45	exon	intron
5	31	81	89	36	65.574	61	exon	intron
5	79	96	2963	2978	77.778	18	exon	intron
5	24	82	3827	3880	66.667	63	exon	intron
5	71	91	6869	6891	75.0	24	exon	intron
5	25	42	7202	7187	77.778	18	exon	intron
5	25	51	7339	7313	72.414	29	exon	intron
5	76	103	1498	1473	70.0	30	exon	intron
5	63	93	2886	2912	71.875	32	exon	intron
5	64	79	3614	3595	75.0	20	exon	intron
5	43	61	4020	4004	75.0	20	exon	intron
5	90	104	4314	4297	77.778	18	exon	intron
5	25	42	6992	6978	77.778	18	exon	intron
6	1	189	5077	5265	100.0	189	exon	CDS
6	17	48	202	230	78.125	32	exon	intron
6	105	149	4798	4752	72.0	50	exon	intron
6	77	112	860	817	72.727	44	exon	intron
6	119	140	4728	4750	83.333	24	exon	intron
6	116	138	312	292	82.609	23	exon	intron
6	138	180	3489	3444	70.213	47	exon	intron
6	91	117	4151	4123	75.862	29	exon	intron
6	115	173	6508	6562	68.333	60	exon	intron
6	10	34	1931	1952	80.0	25	exon	intron
6	56	85	3481	3449	73.529	34	exon	intron
6	122	142	5930	5950	81.818	22	exon	intron
6	158	180	6365	6342	79.167	24	exon	intron
6	87	107	369	347	78.261	23	exon	intron
6	52	70	872	891	80.952	21	exon	intron
6	86	122	5034	4985	68.0	50	exon	intron
6	160	180	6894	6913	81.818	22	exon	intron
6	71	106	19	57	71.795	39	exon	intron
6	57	76	318	303	80.0	20	exon	intron
6	77	116	3013	2971	70.455	44	exon	intron
6	139	158	4162	4145	80.0	20	exon	intron
6	146	162	5349	5364	83.333	18	exon	intron
6	158	180	6408	6387	78.261	23	exon	intron
6	108	130	7471	7492	78.261	23	exon	intron
6	55	91	1515	1546	69.231	39	exon	intron
6	23	42	3182	3200	80.0	20	exon	intron
6	129	166	3221	3184	69.048	42	exon	intron
6	61	86	6838	6811	75.0	28	exon	intron
6	122	159	7339	7306	71.053	38	exon	intron
6	93	110	7836	7854	80.0	20	exon	intron
6	121	141	2817	2834	76.19	21	exon	intron
6	34	71	3834	3799	70.732	41	exon	intron
6	87	136	5038	4985	67.857	56	exon	intron
6	95	143	5219	5171	70.37	54	exon	intron
6	77	106	7087	7060	73.333	30	exon	intron
6	38	61	36	16	75.0	24	exon	intron
6	120	142	6884	6901	73.913	23	exon	intron
6	160	177	6356	6339	77.778	18	exon	intron
7	1	43	6298	6340	100.0	43	exon	exon
7	1	36	6768	6728	73.81	42	exon	intron
7	3	28	5376	5353	81.481	27	exon	intron
7	10	39	6467	6494	76.667	30	exon	intron
7	19	42	6339	6316	76.923	26	exon	intron
7	11	36	3227	3205	76.923	26	exon	intron
7	2	21	6340	6359	80.952	21	exon	intron
7	3	21	6378	6398	80.952	21	exon	intron
7	8	36	6719	6741	72.414	29	exon	intron
7	7	41	6159	6123	72.5	40	exon	intron
7	15	38	6135	6161	74.074	27	exon	intron
7	1	36	7032	7072	69.048	42	exon	intron
7	4	21	6820	6805	77.778	18	exon	intron
