exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
3	182	211	63005	63033	90.0	30	exon	CDS
3	167	212	20977	21024	77.551	49	exon	CDS
3	175	208	67496	67533	78.947	38	exon	CDS
3	137	215	67989	68058	70.37	81	exon	CDS
3	236	253	43021	43038	94.444	18	exon	CDS
3	91	128	72277	72236	75.0	44	exon	intron
3	109	177	29451	29513	69.444	72	exon	intron
3	62	83	67513	67534	86.364	22	exon	CDS
3	113	138	82524	82551	82.143	28	exon	intron
3	166	222	3057	3116	69.355	62	exon	intron
3	91	129	53296	53337	73.81	42	exon	CDS
3	185	217	56437	56466	78.788	33	exon	CDS
3	236	256	50157	50177	85.714	21	exon	CDS
3	119	144	19993	20017	80.769	26	exon	CDS
3	1	36	30234	30262	75.0	36	exon	intron
3	93	138	4147	4107	69.565	46	exon	intron
3	37	61	74898	74874	80.769	26	exon	intron
3	132	149	77876	77860	88.889	18	exon	intron
3	185	208	51974	51998	80.0	25	exon	CDS
3	131	150	63351	63333	85.0	20	exon	intron
3	100	150	74275	74226	69.091	55	exon	intron
3	68	83	81627	81610	88.889	18	exon	intron
3	202	228	5957	5932	77.778	27	exon	intron
3	242	260	19870	19888	84.211	19	exon	CDS
3	94	140	23555	23503	66.667	57	exon	intron
3	131	149	64284	64266	84.211	19	exon	intron
3	180	225	81084	81044	70.213	47	exon	intron
3	193	244	39638	39686	69.091	55	exon	CDS
3	45	73	64277	64308	73.529	34	exon	intron
3	93	113	80357	80337	80.952	21	exon	intron
3	76	94	76224	76202	78.261	23	exon	intron
4	1	336	20728	21063	100.0	336	exon	CDS
4	250	297	19918	19963	77.551	49	exon	CDS
4	32	99	58266	58330	69.444	72	exon	CDS
4	267	296	63004	63033	80.645	31	exon	CDS
4	107	212	67474	67575	63.793	116	exon	CDS
4	99	184	39571	39658	67.021	94	exon	CDS
4	269	334	56436	56498	69.697	66	exon	CDS
4	6	96	39708	39801	66.667	99	exon	CDS
4	80	110	48057	48087	78.788	33	exon	intron
4	141	179	68016	68051	74.359	39	exon	CDS
4	82	102	392	373	85.714	21	exon	intron
4	204	221	62047	62030	88.889	18	exon	intron
4	20	45	64469	64496	78.571	28	exon	intron
4	225	293	67465	67533	67.568	74	exon	CDS
4	78	98	80553	80575	82.609	23	exon	exon
4	206	232	82538	82564	79.31	29	exon	intron
4	76	98	24643	24664	82.609	23	exon	intron
4	78	102	39434	39458	80.0	25	exon	intron
4	144	166	69106	69087	82.609	23	exon	intron
4	301	325	37253	37227	77.778	27	exon	intron
4	151	169	27880	27862	84.211	19	exon	intron
4	92	110	57947	57965	85.0	20	exon	intron
4	271	289	75840	75858	84.211	19	exon	CDS
4	92	112	60896	60916	80.952	21	exon	CDS
5	1	123	26027	26149	100.0	123	exon	CDS
5	2	40	48329	48366	82.051	39	exon	CDS
5	53	89	56325	56361	81.081	37	exon	CDS
5	18	41	65213	65236	91.667	24	exon	CDS
5	1	41	56502	56541	78.049	41	exon	CDS
5	3	42	53563	53602	78.571	42	exon	CDS
5	44	79	51966	52003	74.359	39	exon	CDS
5	60	93	58285	58318	76.471	34	exon	CDS
5	8	41	39702	39734	77.143	35	exon	CDS
5	44	64	62650	62670	85.714	21	exon	intron
5	13	28	51050	51067	88.889	18	exon	intron
5	21	43	74844	74822	82.609	23	exon	intron
5	48	66	13332	13313	85.0	20	exon	intron
5	79	107	74876	74846	75.758	33	exon	intron
5	7	25	81701	81720	85.0	20	exon	intron
5	59	79	27111	27132	81.818	22	exon	intron
5	53	73	62892	62914	79.167	24	exon	intron
5	38	60	76760	76741	78.261	23	exon	intron
5	3	64	44209	44270	68.182	66	exon	CDS
5	44	61	58206	58191	83.333	18	exon	intron
5	19	41	72501	72523	80.0	25	exon	intron
5	21	58	78939	78974	72.5	40	exon	exon
5	77	99	3405	3429	76.0	25	exon	intron
5	6	24	29345	29320	73.077	26	exon	intron
5	5	22	36314	36295	80.0	20	exon	intron
5	31	74	50089	50132	69.565	46	exon	CDS
5	17	36	57293	57312	80.0	20	exon	intron
5	1	40	62036	62075	70.0	40	exon	CDS
5	70	88	75199	75219	80.952	21	exon	intron
5	6	44	82803	82839	70.732	41	exon	intron
5	11	45	60655	60691	70.27	37	exon	intron
5	10	28	5455	5473	78.947	19	exon	intron
6	1	234	39583	39816	100.0	234	exon	CDS
6	84	144	51501	51556	73.016	63	exon	intron
6	101	152	53542	53601	70.312	64	exon	CDS
6	24	72	62068	62110	73.469	49	exon	CDS
6	51	70	67513	67532	90.0	20	exon	CDS
6	5	41	19506	19541	76.316	38	exon	intron
6	126	219	20733	20823	66.667	99	exon	CDS
6	9	32	40501	40524	83.333	24	exon	CDS
6	15	33	42946	42964	89.474	19	exon	CDS
6	99	132	65208	65237	76.471	34	exon	CDS
6	95	113	18752	18769	89.474	19	exon	intron
6	120	152	26034	26067	77.143	35	exon	CDS
6	141	190	44236	44285	71.698	53	exon	CDS
6	17	76	20855	20911	68.852	61	exon	CDS
6	83	118	23947	23977	75.0	36	exon	intron
6	34	51	33138	33121	88.889	18	exon	intron
6	96	130	51909	51943	73.684	38	exon	CDS
6	43	70	51970	51997	78.571	28	exon	CDS
6	7	39	74249	74221	75.758	33	exon	intron
6	72	131	21779	21721	68.254	63	exon	intron
6	149	176	25006	25035	77.419	31	exon	intron
6	102	133	16397	16368	75.758	33	exon	intron
6	30	57	29230	29205	78.571	28	exon	intron
6	49	70	58277	58298	81.818	22	exon	CDS
6	110	131	60905	60926	81.818	22	exon	CDS
6	16	37	73312	73333	82.609	23	exon	intron
6	36	59	3607	3584	79.167	24	exon	intron
6	34	57	6210	6231	79.167	24	exon	intron
6	56	104	19944	19995	69.091	55	exon	CDS
6	93	111	42072	42089	84.211	19	exon	intron
6	131	156	43528	43503	76.923	26	exon	intron
6	30	50	51400	51380	80.952	21	exon	intron
6	69	86	69310	69292	84.211	19	exon	intron
6	35	57	17190	17212	78.261	23	exon	intron
6	154	171	65165	65148	83.333	18	exon	intron
6	37	62	66710	66681	76.667	30	exon	intron
6	96	120	480	456	76.0	25	exon	intron
6	215	234	15263	15282	80.0	20	exon	intron
6	86	105	74459	74440	80.0	20	exon	intron
7	1	156	40376	40531	100.0	156	exon	CDS
7	113	136	6640	6617	84.0	25	exon	intron
7	4	32	13756	13784	80.0	30	exon	intron
7	126	149	39591	39614	83.333	24	exon	CDS
7	26	46	9962	9942	85.714	21	exon	intron
7	36	69	67507	67543	75.676	37	exon	CDS
7	64	91	71430	71460	77.419	31	exon	intron
7	14	50	72463	72495	73.684	38	exon	intron
7	104	152	101	148	70.37	54	exon	intron
7	76	100	49916	49890	75.862	29	exon	intron
7	123	141	50197	50177	85.714	21	exon	intron
7	92	134	79925	79966	70.833	48	exon	exon
7	83	102	8708	8690	85.0	20	exon	intron
7	131	152	50081	50102	81.818	22	exon	CDS
7	117	149	53457	53487	75.758	33	exon	CDS
7	60	96	65888	65918	72.973	37	exon	intron
7	5	23	67160	67175	84.211	19	exon	intron
7	126	155	32508	32475	73.529	34	exon	intron
7	32	55	44250	44273	79.167	24	exon	CDS
7	120	150	62045	62077	72.222	36	exon	CDS
7	109	127	64997	65014	84.211	19	exon	intron
7	44	61	6460	6440	80.952	21	exon	intron
7	126	146	25378	25359	81.818	22	exon	intron
7	89	106	35371	35354	83.333	18	exon	intron
7	132	148	38967	38985	84.211	19	exon	intron
8	1	189	41622	41810	100.0	189	exon	CDS
8	108	138	51957	51987	80.645	31	exon	CDS
8	74	148	62034	62108	68.354	79	exon	CDS
8	136	162	42191	42212	81.481	27	exon	intron
8	101	130	65347	65376	80.0	30	exon	CDS
8	57	75	18750	18768	89.474	19	exon	intron
8	103	141	47693	47731	74.359	39	exon	CDS
8	126	150	13884	13860	80.0	25	exon	intron
8	104	133	41328	41353	76.667	30	exon	intron
8	5	27	44527	44508	82.609	23	exon	intron
8	88	110	23503	23523	82.609	23	exon	intron
8	124	155	56321	56352	75.0	32	exon	CDS
8	56	103	67473	67524	70.37	54	exon	CDS
8	127	158	28066	28096	75.758	33	exon	intron
8	112	128	35943	35925	84.211	19	exon	intron
8	138	186	75598	75641	68.627	51	exon	CDS
8	62	80	19433	19453	80.952	21	exon	intron
8	125	153	60580	60607	75.862	29	exon	intron
8	111	136	62993	63018	76.923	26	exon	CDS
8	168	186	73711	73731	80.952	21	exon	intron
8	50	75	74564	74539	76.923	26	exon	intron
8	15	32	12998	13015	83.333	18	exon	intron
8	37	61	32776	32798	74.074	27	exon	intron
8	15	40	53740	53767	75.862	29	exon	intron
9	1	114	42923	43036	100.0	114	exon	CDS
9	2	80	48328	48403	70.37	81	exon	CDS
9	33	58	50205	50230	88.462	26	exon	CDS
9	8	43	53461	53489	75.0	36	exon	CDS
9	9	40	62966	62997	78.125	32	exon	CDS
9	52	77	3900	3874	82.143	28	exon	intron
9	24	42	39597	39615	89.474	19	exon	CDS
9	8	56	67467	67515	72.0	50	exon	CDS
9	37	71	72307	72338	75.676	37	exon	intron
9	27	110	50085	50168	66.292	89	exon	CDS
9	16	43	53576	53603	79.31	29	exon	CDS
9	2	21	79021	79041	85.714	21	exon	exon
9	27	78	58366	58412	70.37	54	exon	CDS
9	69	89	35639	35617	82.609	23	exon	intron
9	85	103	39556	39575	85.0	20	exon	intron
9	57	78	67085	67064	81.818	22	exon	intron
9	17	39	14064	14040	80.769	26	exon	intron
9	45	63	41627	41643	84.211	19	exon	CDS
9	10	28	74396	74414	85.0	20	exon	intron
9	50	67	79857	79876	85.0	20	exon	exon
9	13	35	13575	13552	79.167	24	exon	intron
9	16	41	62051	62076	76.923	26	exon	CDS
9	50	79	73454	73479	74.194	31	exon	intron
9	32	60	77905	77882	75.862	29	exon	intron
9	54	74	1140	1123	80.952	21	exon	intron
9	2	19	41009	41029	80.952	21	exon	intron
9	79	94	58070	58053	83.333	18	exon	intron
9	51	71	60553	60572	80.952	21	exon	intron
9	93	110	29253	29269	83.333	18	exon	intron
9	19	55	47798	47831	71.053	38	exon	CDS
9	77	114	38053	38085	70.0	40	exon	intron
9	57	84	54373	54348	75.0	28	exon	intron
9	91	112	67559	67580	77.273	22	exon	CDS
9	57	78	73123	73104	77.273	22	exon	intron
9	93	114	73627	73648	77.273	22	exon	intron
9	13	33	80623	80646	76.0	25	exon	exon
10	1	114	44207	44320	100.0	114	exon	CDS
10	18	107	56404	56493	68.132	91	exon	CDS
10	3	46	53563	53609	71.429	49	exon	CDS
10	28	60	62797	62763	77.143	35	exon	intron
10	30	79	39723	39772	71.698	53	exon	CDS
10	3	56	33699	33756	70.0	60	exon	intron
10	53	78	6310	6337	76.667	30	exon	intron
10	3	24	6341	6367	77.778	27	exon	intron
10	89	109	24614	24632	85.714	21	exon	intron
10	83	110	53306	53332	78.571	28	exon	CDS
10	80	107	68236	68212	78.571	28	exon	intron
10	20	43	70691	70668	80.769	26	exon	intron
10	50	73	9516	9536	79.167	24	exon	intron
10	35	64	12720	12693	75.0	32	exon	intron
10	60	81	63017	63038	81.818	22	exon	CDS
10	44	67	40407	40430	79.167	24	exon	CDS
10	5	30	24442	24467	76.923	26	exon	intron
10	41	66	58266	58291	76.923	26	exon	CDS
10	45	82	65251	65289	71.795	39	exon	CDS
10	33	60	73611	73585	75.862	29	exon	intron
10	3	64	26029	26090	68.182	66	exon	CDS
10	80	97	71497	71477	80.952	21	exon	intron
10	12	29	31745	31764	80.0	20	exon	intron
10	88	105	32719	32735	83.333	18	exon	intron
10	22	44	46086	46107	78.261	23	exon	intron
10	22	52	54855	54889	71.429	35	exon	intron
10	7	69	67469	67528	66.667	63	exon	CDS
10	78	106	68003	68025	72.414	29	exon	CDS
10	6	30	75153	75126	75.0	28	exon	intron
10	58	77	75322	75305	80.0	20	exon	intron
10	26	47	22814	22838	76.0	25	exon	intron
10	96	112	67807	67791	83.333	18	exon	intron
11	1	234	47666	47899	100.0	234	exon	CDS
11	141	166	65351	65376	88.462	26	exon	CDS
11	145	206	48360	48418	70.769	65	exon	CDS
11	1	29	65195	65224	83.333	30	exon	CDS
11	1	21	54765	54787	86.957	23	exon	intron
11	59	92	27705	27676	76.471	34	exon	intron
11	28	66	41724	41762	74.359	39	exon	CDS
11	48	167	56320	56442	64.567	127	exon	CDS
11	41	57	49305	49324	85.0	20	exon	intron
11	122	160	3488	3528	72.727	44	exon	intron
11	180	199	10183	10165	85.0	20	exon	intron
11	47	66	19089	19107	85.0	20	exon	intron
11	116	137	24617	24638	81.818	22	exon	intron
11	79	102	26172	26152	79.167	24	exon	intron
11	177	193	40148	40132	88.889	18	exon	intron
11	22	41	68723	68705	85.0	20	exon	intron
11	105	123	75868	75886	84.211	19	exon	CDS
11	215	234	5940	5959	81.818	22	exon	intron
11	94	112	6970	6987	84.211	19	exon	intron
11	2	32	7771	7798	72.727	33	exon	intron
11	133	164	45067	45099	73.529	34	exon	intron
11	11	32	57114	57133	81.818	22	exon	intron
11	9	26	32662	32679	83.333	18	exon	intron
11	102	120	35275	35259	84.211	19	exon	intron
11	173	190	49841	49824	83.333	18	exon	intron
11	126	143	52019	52002	83.333	18	exon	intron
11	39	56	58378	58395	83.333	18	exon	CDS
11	40	59	53839	53858	80.0	20	exon	intron
12	1	111	48336	48446	100.0	111	exon	CDS
12	8	31	26043	26066	91.667	24	exon	CDS
12	1	31	53570	53600	84.375	32	exon	CDS
12	7	68	42938	43002	71.642	67	exon	CDS
12	25	83	47810	47871	70.769	65	exon	CDS
12	6	31	56515	56540	84.615	26	exon	CDS
12	66	91	6084	6057	82.143	28	exon	intron
12	80	98	36461	36444	89.474	19	exon	intron
12	9	67	65213	65286	66.216	74	exon	CDS
12	77	104	9323	9348	78.571	28	exon	intron
12	7	27	11045	11021	80.0	25	exon	intron
12	6	29	60564	60587	80.0	25	exon	intron
12	45	63	14030	14045	84.211	19	exon	intron
12	92	110	36256	36239	84.211	19	exon	intron
12	5	44	55907	55870	70.732	41	exon	intron
12	58	78	3501	3482	80.952	21	exon	intron
12	55	72	4192	4207	83.333	18	exon	intron
12	75	92	27233	27216	83.333	18	exon	intron
12	1	17	56430	56448	84.211	19	exon	CDS
12	6	28	57547	57572	76.923	26	exon	intron
12	59	96	17366	17394	71.053	38	exon	intron
12	35	54	30861	30842	80.0	20	exon	intron
12	7	31	39709	39733	76.923	26	exon	CDS
12	10	32	46764	46785	79.167	24	exon	intron
12	71	90	60468	60449	80.952	21	exon	intron
12	7	33	62051	62077	74.074	27	exon	CDS
12	7	33	67475	67499	74.074	27	exon	CDS
12	10	30	74849	74826	75.0	24	exon	intron
12	18	41	44879	44902	75.0	24	exon	intron
13	1	193	50068	50260	100.0	193	exon	CDS
13	9	99	53464	53554	69.0	100	exon	CDS
13	138	163	42955	42980	88.462	26	exon	CDS
13	112	132	20473	20452	86.364	22	exon	intron
13	24	57	62068	62101	76.471	34	exon	CDS
13	90	110	19987	20007	85.714	21	exon	CDS
13	126	148	17345	17367	83.333	24	exon	intron
13	38	70	22797	22823	75.758	33	exon	intron
13	133	176	23342	23383	72.727	44	exon	intron
13	8	27	26357	26336	82.609	23	exon	intron
13	18	101	42949	43032	66.292	89	exon	CDS
13	157	188	17059	17028	75.758	33	exon	intron
13	14	35	40506	40527	81.818	22	exon	CDS
13	42	101	60843	60902	68.254	63	exon	CDS
13	107	126	79393	79409	85.0	20	exon	exon
13	14	71	20847	20912	68.182	66	exon	CDS
13	43	61	50350	50332	84.211	19	exon	intron
13	17	60	65347	65390	70.455	44	exon	CDS
13	133	150	23455	23441	83.333	18	exon	intron
13	123	140	32468	32485	83.333	18	exon	intron
13	41	58	68027	68044	83.333	18	exon	CDS
14	1	146	51902	52047	100.0	146	exon	CDS
14	56	86	41729	41759	80.645	31	exon	CDS
14	65	102	26070	26105	74.359	39	exon	CDS
14	59	117	62071	62129	69.492	59	exon	CDS
14	71	94	67220	67197	83.333	24	exon	intron
14	93	115	76045	76069	80.769	26	exon	intron
14	69	96	39625	39652	78.571	28	exon	CDS
14	8	42	39678	39712	73.684	38	exon	CDS
14	73	103	56323	56352	77.419	31	exon	CDS
14	5	27	11496	11475	82.609	23	exon	intron
14	108	139	56421	56451	75.758	33	exon	CDS
14	37	71	10478	10443	72.5	40	exon	intron
14	73	97	19936	19959	80.0	25	exon	CDS
14	95	113	62053	62071	84.211	19	exon	CDS
14	76	144	66311	66373	67.606	71	exon	intron
14	13	35	69033	69057	80.0	25	exon	CDS
14	79	110	16314	16284	73.529	34	exon	intron
14	45	60	31366	31348	84.211	19	exon	intron
14	31	55	47042	47018	77.778	27	exon	intron
14	83	100	1449	1464	83.333	18	exon	intron
14	80	106	3799	3823	75.0	28	exon	intron
14	88	122	25862	25824	71.795	39	exon	intron
14	70	114	26646	26688	68.085	47	exon	intron
14	101	118	47808	47791	83.333	18	exon	intron
14	99	118	48563	48547	80.0	20	exon	intron
14	8	23	55120	55103	83.333	18	exon	intron
14	7	42	60890	60925	71.053	38	exon	CDS
14	110	140	64590	64565	74.194	31	exon	intron
15	1	120	53226	53345	100.0	120	exon	CDS
15	5	21	58467	58484	94.444	18	exon	CDS
15	71	112	19842	19880	73.81	42	exon	CDS
15	2	36	38725	38766	72.093	43	exon	intron
15	53	91	23715	23747	74.359	39	exon	intron
15	89	112	48765	48738	79.31	29	exon	intron
15	87	114	65297	65324	78.571	28	exon	CDS
15	86	115	78746	78716	78.125	32	exon	intron
15	81	107	44289	44316	78.571	28	exon	CDS
15	88	112	56477	56501	80.0	25	exon	CDS
15	85	102	2964	2983	85.0	20	exon	intron
15	79	104	67549	67575	77.778	27	exon	CDS
15	99	116	8208	8226	84.211	19	exon	intron
15	4	36	21729	21698	74.286	35	exon	intron
15	67	91	40650	40624	78.571	28	exon	intron
15	96	120	43206	43236	74.194	31	exon	intron
15	12	29	43932	43914	84.211	19	exon	intron
15	103	119	31987	32006	80.0	20	exon	intron
15	96	116	41991	41972	80.952	21	exon	intron
15	72	92	45478	45461	80.952	21	exon	intron
15	96	114	57198	57214	84.211	19	exon	intron
15	98	118	68151	68132	80.952	21	exon	intron
15	19	38	79494	79514	80.952	21	exon	exon
15	19	38	82966	82982	80.0	20	exon	intron
15	73	100	21213	21188	73.333	30	exon	intron
15	102	117	7048	7065	83.333	18	exon	intron
15	73	96	14677	14654	75.0	24	exon	intron
15	60	78	60928	60946	78.947	19	exon	CDS
16	1	153	53456	53608	100.0	153	exon	CDS
16	9	99	50076	50166	69.0	100	exon	CDS
16	103	147	26024	26068	78.723	47	exon	CDS
16	108	145	48330	48366	82.051	39	exon	CDS
16	87	146	39683	39734	70.312	64	exon	CDS
16	103	146	44204	44247	73.913	46	exon	CDS
16	17	49	65347	65379	78.788	33	exon	CDS
16	6	34	42930	42965	75.0	36	exon	CDS
16	73	97	58282	58306	84.0	25	exon	CDS
16	106	129	80121	80096	84.615	26	exon	intron
16	26	44	32643	32661	89.474	19	exon	intron
16	108	151	53451	53492	73.913	46	exon	CDS
16	25	146	56420	56541	64.615	130	exon	CDS
16	39	59	31776	31754	83.333	24	exon	intron
16	12	41	34596	34566	77.419	31	exon	intron
16	2	37	53572	53606	75.676	37	exon	CDS
16	56	111	7705	7753	68.966	58	exon	intron
16	110	145	41534	41567	75.676	37	exon	intron
16	87	118	27536	27567	75.0	32	exon	intron
16	107	125	34995	35014	85.0	20	exon	intron
16	2	32	40492	40524	75.758	33	exon	CDS
16	73	99	34876	34900	75.862	29	exon	intron
16	123	146	65213	65236	80.0	25	exon	CDS
16	96	153	65312	65369	68.333	60	exon	CDS
16	96	141	67455	67495	69.565	46	exon	CDS
16	16	55	35651	35687	73.171	41	exon	intron
16	121	141	43312	43292	80.952	21	exon	intron
16	81	106	48213	48238	77.778	27	exon	intron
16	92	109	76693	76711	84.211	19	exon	intron
16	114	131	71408	71424	83.333	18	exon	intron
17	1	229	56321	56549	100.0	229	exon	CDS
17	12	46	58285	58320	83.333	36	exon	CDS
17	2	47	72887	72934	77.551	49	exon	intron
17	40	173	44180	44313	67.143	140	exon	CDS
17	5	41	26079	26115	81.081	37	exon	CDS
17	181	221	26026	26067	78.571	42	exon	CDS
17	84	155	62968	63046	68.75	80	exon	CDS
17	195	220	48341	48366	84.615	26	exon	CDS
17	57	76	7703	7684	90.0	20	exon	intron
17	116	181	20996	21064	69.565	69	exon	CDS
17	16	40	488	467	84.0	25	exon	intron
17	51	83	15281	15246	77.778	36	exon	intron
17	114	140	67506	67535	80.645	31	exon	CDS
17	117	146	19936	19968	78.788	33	exon	CDS
17	100	221	53480	53601	64.615	130	exon	CDS
17	104	126	28765	28788	83.333	24	exon	intron
17	30	122	47740	47832	65.979	97	exon	CDS
17	8	26	74124	74141	89.474	19	exon	intron
17	184	204	3898	3881	85.714	21	exon	intron
17	88	111	24459	24486	78.571	28	exon	intron
17	56	88	48427	48455	76.471	34	exon	CDS
17	3	32	51974	52004	77.419	31	exon	CDS
17	26	71	56137	56100	70.213	47	exon	intron
17	169	221	62946	62998	69.811	53	exon	CDS
17	49	71	63943	63921	83.333	24	exon	intron
17	111	145	23838	23873	73.684	38	exon	intron
17	5	30	37111	37137	78.571	28	exon	intron
17	157	181	53313	53337	80.0	25	exon	CDS
17	55	75	36257	36237	82.609	23	exon	intron
17	1	32	41745	41776	75.0	32	exon	CDS
17	111	130	64709	64727	85.0	20	exon	intron
17	23	44	65876	65898	80.0	25	exon	intron
17	79	135	72799	72856	69.355	62	exon	intron
17	56	80	58700	58722	80.0	25	exon	intron
17	15	35	19362	19382	80.952	21	exon	intron
17	121	139	35477	35462	84.211	19	exon	intron
17	183	203	57535	57555	81.818	22	exon	intron
17	64	81	11122	11105	83.333	18	exon	intron
17	97	112	19273	19256	83.333	18	exon	intron
17	151	168	75656	75639	83.333	18	exon	intron
18	1	202	58275	58476	100.0	202	exon	CDS
18	11	46	56332	56366	83.333	36	exon	CDS
18	96	136	80633	80675	77.778	45	exon	exon
18	92	117	18585	18562	88.462	26	exon	intron
18	3	56	20767	20826	70.492	61	exon	CDS
18	11	60	67519	67577	71.186	59	exon	CDS
18	8	32	53528	53552	84.0	25	exon	CDS
18	11	44	26086	26119	76.471	34	exon	CDS
18	22	50	50836	50802	77.143	35	exon	intron
18	62	103	75952	75911	73.333	45	exon	intron
18	92	126	70595	70566	77.143	35	exon	intron
18	47	66	71140	71120	85.714	21	exon	intron
18	92	138	42949	43000	70.37	54	exon	CDS
18	150	166	62464	62481	88.889	18	exon	intron
18	88	132	21420	21462	70.213	47	exon	intron
18	3	24	39631	39652	81.818	22	exon	CDS
18	86	127	40708	40751	70.213	47	exon	intron
18	91	106	71255	71238	88.889	18	exon	intron
18	21	38	77889	77874	88.889	18	exon	intron
18	144	189	19967	20012	70.213	47	exon	CDS
18	182	202	20723	20741	80.952	21	exon	CDS
18	93	111	25328	25345	84.211	19	exon	intron
18	11	39	52368	52343	76.667	30	exon	intron
18	99	117	62069	62086	84.211	19	exon	CDS
18	19	39	72907	72927	80.952	21	exon	intron
18	104	121	14352	14369	84.211	19	exon	intron
18	139	155	17050	17068	84.211	19	exon	intron
18	3	25	20998	21020	78.261	23	exon	CDS
18	2	19	24328	24345	83.333	18	exon	intron
18	133	150	44325	44342	83.333	18	exon	intron
18	104	121	47704	47721	83.333	18	exon	CDS
18	133	150	57115	57132	84.211	19	exon	intron
19	1	154	60816	60969	100.0	154	exon	CDS
19	47	64	4074	4090	94.444	18	exon	intron
19	54	85	78756	78785	79.412	34	exon	exon
19	8	33	52966	52995	76.667	30	exon	intron
19	90	111	39692	39713	81.818	22	exon	CDS
19	28	87	50109	50168	68.254	63	exon	CDS
19	133	152	59128	59105	79.167	24	exon	intron
19	88	111	66841	66814	75.0	28	exon	intron
19	81	101	20819	20839	80.952	21	exon	CDS
19	6	92	42951	43037	65.957	94	exon	CDS
19	130	148	65747	65764	84.211	19	exon	intron
19	130	147	9946	9929	83.333	18	exon	intron
19	134	151	14189	14172	83.333	18	exon	intron
19	75	110	51908	51943	71.053	38	exon	CDS
19	34	49	75249	75232	83.333	18	exon	intron
19	126	146	77082	77101	80.952	21	exon	intron
19	126	143	79906	79923	83.333	18	exon	exon
19	133	154	31549	31571	78.261	23	exon	intron
20	1	185	61955	62139	100.0	185	exon	CDS
20	97	156	62973	63032	75.806	62	exon	CDS
20	65	156	20819	20907	68.041	97	exon	CDS
20	97	154	67475	67532	71.429	63	exon	CDS
20	114	156	39606	39654	73.469	49	exon	CDS
20	86	130	23198	23152	73.469	49	exon	intron
20	80	154	41695	41769	68.354	79	exon	CDS
20	100	128	77922	77890	78.788	33	exon	intron
20	131	155	68027	68051	84.0	25	exon	CDS
20	107	160	81933	81980	71.429	56	exon	intron
20	112	142	6914	6880	77.143	35	exon	intron
20	114	147	50091	50124	76.471	34	exon	CDS
20	117	175	51960	52018	69.492	59	exon	CDS
20	7	26	17151	17131	85.714	21	exon	intron
20	76	93	20948	20931	88.889	18	exon	intron
20	99	121	65213	65235	82.609	23	exon	CDS
20	98	118	78037	78018	85.714	21	exon	intron
20	89	112	60560	60580	79.167	24	exon	intron
20	119	164	74862	74897	69.565	46	exon	intron
20	14	32	22692	22674	85.0	20	exon	intron
20	99	117	51996	52014	84.211	19	exon	CDS
20	93	111	57603	57585	84.211	19	exon	intron
20	116	134	73319	73335	84.211	19	exon	intron
20	12	32	76575	76554	81.818	22	exon	intron
20	63	83	4137	4157	80.952	21	exon	intron
20	109	126	25520	25538	84.211	19	exon	intron
20	81	121	26026	26066	70.732	41	exon	CDS
20	91	123	40495	40525	72.222	36	exon	CDS
20	97	122	42938	42963	76.923	26	exon	CDS
20	115	132	58373	58391	84.211	19	exon	CDS
20	112	129	61545	61527	84.211	19	exon	intron
20	66	112	68082	68125	70.0	50	exon	CDS
20	105	129	3720	3739	76.0	25	exon	intron
20	110	127	42733	42716	83.333	18	exon	intron
