exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
3	97	121	6831	6855	77.778	27	exon	intron
3	49	74	11111	11086	77.778	27	exon	intron
3	88	124	2260	2230	71.795	39	exon	intron
3	82	136	6146	6197	67.857	56	exon	intron
3	49	72	10145	10171	77.778	27	exon	exon
3	114	133	2298	2316	80.0	20	exon	exon
3	56	74	4777	4762	78.947	19	exon	intron
3	151	167	596	617	77.273	22	exon	intron
3	16	33	6293	6313	76.19	21	exon	intron
3	47	73	8342	8314	73.333	30	exon	intron
3	40	58	12064	12043	77.273	22	exon	intron
3	67	93	1417	1395	74.074	27	exon	intron
3	51	71	3083	3060	75.0	24	exon	intron
3	129	147	4988	4966	78.261	23	exon	intron
3	111	126	12042	12060	78.947	19	exon	intron
4	1	100	4845	4944	100.0	100	exon	CDS
4	46	71	1686	1711	77.778	27	exon	intron
4	71	88	6265	6282	84.211	19	exon	intron
4	44	63	3069	3051	80.0	20	exon	intron
4	48	66	6078	6063	78.947	19	exon	intron
4	52	75	8119	8146	75.0	28	exon	intron
4	63	81	5837	5823	78.947	19	exon	intron
5	1	139	5560	5698	100.0	139	exon	CDS
5	26	51	2770	2791	80.769	26	exon	CDS
5	38	69	6321	6288	75.0	36	exon	intron
5	101	117	10895	10911	88.889	18	exon	exon
5	47	73	3433	3456	77.778	27	exon	intron
5	61	84	5873	5894	79.167	24	exon	intron
5	44	69	6265	6295	74.194	31	exon	intron
5	119	136	791	807	84.211	19	exon	intron
5	63	100	1524	1561	71.429	42	exon	intron
5	46	69	5306	5327	79.167	24	exon	intron
5	121	139	8903	8925	78.261	23	exon	intron
5	51	67	9039	9021	84.211	19	exon	intron
5	3	31	2793	2822	72.727	33	exon	CDS
5	81	97	3330	3348	78.947	19	exon	intron
5	45	63	5343	5361	78.947	19	exon	intron
5	45	69	12407	12426	72.0	25	exon	intron
5	105	125	3656	3675	76.19	21	exon	CDS
6	1	132	6940	7071	100.0	132	exon	CDS
6	40	65	13161	13138	84.615	26	exon	intron
6	39	58	11128	11148	85.714	21	exon	exon
6	68	87	7119	7136	85.0	20	exon	intron
6	107	124	4624	4606	84.211	19	exon	intron
6	4	21	9727	9745	84.211	19	exon	exon
6	1	29	379	352	74.194	31	exon	intron
6	67	95	729	755	75.862	29	exon	intron
6	23	50	1474	1505	72.727	33	exon	intron
6	61	80	10302	10281	78.261	23	exon	intron
6	1	18	3595	3580	78.947	19	exon	intron
6	72	99	4462	4437	71.429	28	exon	intron
7	1	134	7329	7462	100.0	134	exon	exon
7	47	69	7513	7532	78.261	23	exon	intron
7	85	102	5492	5472	80.952	21	exon	intron
7	47	63	13537	13554	83.333	18	exon	intron
7	111	130	1559	1538	78.261	23	exon	intron
7	2	26	1546	1567	76.0	25	exon	intron
7	102	128	6578	6552	75.0	28	exon	intron
7	84	106	9787	9762	73.077	26	exon	intron
7	99	129	6172	6129	68.182	44	exon	intron
7	37	57	4260	4279	76.19	21	exon	intron
7	34	56	6646	6668	73.913	23	exon	intron
7	74	105	8413	8443	68.571	35	exon	intron
7	88	105	11435	11418	77.778	18	exon	intron
8	1	2500	9100	11599	100.0	2500	exon	exon
8	1733	1793	12473	12527	70.312	64	exon	intron
8	977	1025	1116	1064	70.909	55	exon	intron
8	851	877	4057	4030	82.143	28	exon	intron
8	2192	2223	11089	11057	78.788	33	exon	intron
8	1958	1990	11322	11291	78.788	33	exon	intron
8	2000	2019	13385	13366	90.0	20	exon	intron
8	2159	2177	9787	9768	90.0	20	exon	intron
8	669	688	11276	11258	90.0	20	exon	intron
8	978	996	10095	10077	90.0	20	exon	intron
8	2138	2156	2453	2473	85.714	21	exon	CDS
8	1938	1982	8131	8173	70.0	50	exon	intron
8	2029	2049	6978	6997	85.714	21	exon	CDS
8	402	421	8934	8954	85.714	21	exon	intron
8	151	180	12073	12045	77.419	31	exon	intron
8	1036	1059	12779	12803	80.769	26	exon	intron
8	740	762	12813	12793	82.609	23	exon	intron
8	1990	2017	13083	13110	79.31	29	exon	intron
8	2299	2318	2595	2573	82.609	23	exon	intron
8	1352	1374	4098	4077	82.609	23	exon	intron
8	1531	1547	5026	5043	88.889	18	exon	intron
8	2257	2291	9923	9954	72.973	37	exon	exon
8	824	855	11356	11390	72.973	37	exon	exon
8	626	648	13376	13355	82.609	23	exon	intron
8	2021	2047	3710	3730	77.778	27	exon	CDS
8	1035	1056	5061	5082	81.818	22	exon	intron
8	1555	1604	5325	5276	69.811	53	exon	intron
8	1228	1246	5966	5985	85.0	20	exon	intron
8	2389	2420	8610	8582	73.529	34	exon	intron
8	2136	2162	9312	9338	77.778	27	exon	exon
8	213	239	11235	11261	77.778	27	exon	exon
8	1030	1084	12562	12517	69.091	55	exon	intron
8	1565	1588	1183	1160	79.167	24	exon	intron
8	1860	1880	4051	4030	81.818	22	exon	intron
8	1746	1766	8676	8697	81.818	22	exon	intron
8	2327	2345	10991	11009	84.211	19	exon	exon
8	1892	1910	11426	11444	84.211	19	exon	exon
8	1765	1783	5782	5799	84.211	19	exon	intron
8	1313	1330	10291	10273	84.211	19	exon	intron
8	1174	1192	10429	10412	84.211	19	exon	intron
8	717	735	13066	13049	84.211	19	exon	intron
