exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
3	1	109	5805	5913	100.0	109	exon	CDS
3	4	24	14283	14304	86.364	22	exon	CDS
3	53	88	16043	16080	72.5	40	exon	intron
3	16	39	13319	13341	80.0	25	exon	intron
3	5	33	10455	10482	74.194	31	exon	intron
3	17	34	10920	10903	83.333	18	exon	intron
3	55	75	12234	12212	78.261	23	exon	intron
3	32	70	15229	15188	71.429	42	exon	intron
3	27	43	10639	10658	80.0	20	exon	intron
3	5	25	11404	11426	75.0	24	exon	intron
3	84	102	3854	3871	78.947	19	exon	intron
3	13	30	4901	4919	78.947	19	exon	intron
4	1	87	11566	11652	100.0	87	exon	CDS
4	52	71	10779	10760	85.714	21	exon	intron
4	7	38	16731	16762	75.758	33	exon	CDS
4	5	34	6102	6074	75.0	32	exon	intron
4	49	68	876	895	80.952	21	exon	intron
4	9	38	6194	6221	74.194	31	exon	intron
4	51	84	13832	13864	72.222	36	exon	intron
4	42	83	13456	13491	67.442	43	exon	intron
4	1	31	3132	3102	71.875	32	exon	intron
5	1	107	13515	13621	100.0	107	exon	CDS
5	6	82	16619	16537	67.416	89	exon	intron
5	59	86	4142	4108	74.286	35	exon	intron
5	79	97	4358	4377	85.714	21	exon	intron
5	1	23	5070	5092	80.0	25	exon	intron
5	1	18	3886	3868	84.211	19	exon	intron
5	76	93	4467	4485	84.211	19	exon	intron
5	37	73	8959	8991	72.973	37	exon	intron
5	10	28	9636	9651	84.211	19	exon	intron
5	43	60	9958	9976	85.0	20	exon	intron
5	56	84	11623	11653	75.0	32	exon	CDS
5	69	89	640	620	78.261	23	exon	intron
5	72	88	2127	2109	84.211	19	exon	intron
5	1	20	16954	16934	80.952	21	exon	intron
5	18	32	3470	3453	83.333	18	exon	intron
5	13	31	11057	11078	77.273	22	exon	intron
5	8	30	5995	6018	76.0	25	exon	intron
5	67	92	11736	11761	75.0	28	exon	intron
5	2	27	2729	2702	73.333	30	exon	intron
5	11	29	4079	4093	78.947	19	exon	intron
5	82	107	4753	4781	72.414	29	exon	CDS
5	60	85	13179	13155	72.414	29	exon	intron
5	10	30	17441	17459	77.273	22	exon	intron
5	78	101	8457	8436	75.0	24	exon	intron
5	86	103	18855	18838	77.778	18	exon	intron
6	1	201	14255	14455	100.0	201	exon	CDS
6	9	41	3720	3752	77.778	36	exon	intron
6	49	73	4191	4170	80.769	26	exon	intron
6	29	50	5808	5828	86.364	22	exon	CDS
6	46	92	14946	14989	72.917	48	exon	intron
6	24	84	10684	10625	70.149	67	exon	intron
6	123	152	1369	1337	76.471	34	exon	intron
6	11	56	15777	15735	72.0	50	exon	intron
6	107	125	1530	1512	84.211	19	exon	intron
6	17	40	14060	14081	80.0	25	exon	intron
6	49	90	2144	2102	71.111	45	exon	intron
6	93	110	6516	6534	84.211	19	exon	intron
6	72	92	2647	2628	80.952	21	exon	intron
6	113	131	4124	4102	78.261	23	exon	intron
6	91	126	18574	18604	72.973	37	exon	intron
6	163	191	2353	2327	73.333	30	exon	intron
6	91	117	13179	13158	74.074	27	exon	intron
6	165	194	17236	17263	74.194	31	exon	intron
6	132	149	18333	18349	83.333	18	exon	intron
6	99	114	6994	6976	78.947	19	exon	intron
6	56	71	8522	8539	83.333	18	exon	intron
6	69	115	10698	10740	68.75	48	exon	intron
6	47	74	12941	12964	75.0	28	exon	intron
6	32	52	4528	4509	77.273	22	exon	intron
6	61	84	7564	7585	75.0	24	exon	intron
7	1	90	14800	14889	100.0	90	exon	CDS
7	31	51	2401	2381	81.818	22	exon	intron
7	45	76	13864	13836	73.529	34	exon	intron
7	15	53	16611	16648	70.732	41	exon	CDS
7	66	83	2201	2186	83.333	18	exon	intron
7	26	46	11433	11455	78.261	23	exon	intron
7	57	72	16605	16622	83.333	18	exon	CDS
7	68	89	10465	10485	77.273	22	exon	intron
7	8	28	11554	11533	77.273	22	exon	intron
7	14	33	1027	1012	75.0	20	exon	intron
7	3	21	2052	2032	76.19	21	exon	intron
7	3	21	6957	6979	73.913	23	exon	intron
8	1	167	15614	15780	100.0	167	exon	CDS
8	88	109	2244	2226	86.364	22	exon	intron
8	115	145	10002	9967	75.0	36	exon	intron
8	134	155	470	492	83.333	24	exon	intron
8	125	166	548	512	72.093	43	exon	intron
8	122	164	14310	14265	72.0	50	exon	intron
8	3	26	8612	8587	77.778	27	exon	intron
8	84	109	2824	2850	77.778	27	exon	CDS
8	129	147	17222	17201	81.818	22	exon	intron
8	6	36	6848	6819	73.529	34	exon	intron
8	38	58	14495	14475	81.818	22	exon	intron
8	133	153	125	108	80.952	21	exon	intron
8	96	120	13448	13473	76.923	26	exon	intron
8	70	151	220	300	65.556	90	exon	intron
8	108	127	1451	1470	80.952	21	exon	intron
8	4	33	5063	5085	70.968	31	exon	intron
8	102	146	17532	17487	67.308	52	exon	intron
8	93	111	10962	10943	80.0	20	exon	intron
8	103	122	3370	3387	80.0	20	exon	intron
8	67	85	4179	4195	78.947	19	exon	intron
8	139	156	15664	15681	77.778	18	exon	CDS
8	51	68	15752	15769	77.778	18	exon	CDS
9	1	457	16520	16976	100.0	457	exon	CDS
9	124	151	16447	16476	83.871	31	exon	intron
9	364	388	16907	16883	88.0	25	exon	intron
9	408	443	16584	16618	77.778	36	exon	CDS
9	65	99	16927	16962	77.778	36	exon	exon
9	349	385	6272	6308	76.923	39	exon	intron
9	384	402	1897	1879	89.474	19	exon	intron
9	387	409	8700	8678	82.609	23	exon	intron
9	396	415	9307	9327	85.714	21	exon	intron
9	223	248	10016	10040	80.769	26	exon	intron
9	37	59	13491	13466	80.769	26	exon	intron
9	98	114	32	49	88.889	18	exon	intron
9	438	455	6860	6844	88.889	18	exon	intron
9	127	145	1837	1818	85.0	20	exon	intron
9	274	295	6431	6450	81.818	22	exon	intron
9	212	243	11572	11603	75.758	33	exon	CDS
9	210	229	14918	14900	85.0	20	exon	intron
9	363	379	16898	16882	88.889	18	exon	intron
9	431	456	12470	12496	77.778	27	exon	intron
9	377	394	481	499	84.211	19	exon	intron
9	261	301	721	762	70.455	44	exon	intron
9	359	386	4087	4061	75.862	29	exon	intron
9	265	306	17120	17084	69.767	43	exon	intron
9	5	22	1351	1368	83.333	18	exon	intron
9	418	435	3869	3886	83.333	18	exon	intron
9	294	313	8485	8505	80.952	21	exon	intron
9	267	284	9816	9801	83.333	18	exon	intron
9	415	435	13534	13515	80.952	21	exon	intron
9	290	307	7672	7656	83.333	18	exon	intron
9	374	393	14792	14811	80.0	20	exon	CDS
9	200	225	15590	15561	73.333	30	exon	intron
