exon_index	qstart	qend	sstart	send	pident	length	qlabel	slabel
1	911	948	1049	1009	72.093	43	exon	intron
1	1003	1019	2943	2925	84.211	19	exon	intron
1	1104	1129	2926	2952	77.778	27	exon	exon
1	925	943	3019	3003	84.211	19	exon	intron
1	926	952	3104	3129	77.778	27	exon	exon
1	989	1009	4316	4337	81.818	22	exon	intron
1	582	600	5645	5627	84.211	19	exon	intron
1	901	933	9014	8982	75.0	36	exon	intron
1	876	910	12994	12956	71.795	39	exon	intron
2	1	224	4020	4243	100.0	224	exon	CDS
2	71	168	4187	4090	66.055	109	exon	intron
2	109	175	3406	3474	68.0	75	exon	intron
2	163	212	2601	2550	72.222	54	exon	intron
2	70	152	4164	4245	68.182	88	exon	CDS
2	165	198	3037	3073	75.676	37	exon	exon
2	184	212	3034	3062	78.125	32	exon	exon
2	64	94	3394	3420	77.419	31	exon	intron
2	145	219	4089	4166	67.901	81	exon	CDS
2	174	222	3506	3463	71.154	52	exon	intron
2	163	196	2959	2985	73.529	34	exon	exon
2	110	135	2596	2574	76.923	26	exon	intron
2	110	135	2684	2715	72.727	33	exon	exon
2	194	212	2945	2963	85.0	20	exon	exon
2	79	112	3102	3138	73.684	38	exon	exon
2	91	119	3198	3175	73.333	30	exon	intron
2	123	185	5631	5563	65.753	73	exon	intron
2	100	137	16178	16135	71.111	45	exon	intron
2	169	183	1713	1730	83.333	18	exon	intron
2	163	199	3356	3395	69.767	43	exon	intron
2	66	93	8531	8562	75.0	32	exon	intron
2	59	86	16646	16614	73.529	34	exon	intron
2	59	89	2709	2676	72.222	36	exon	intron
2	159	176	8631	8614	83.333	18	exon	intron
2	165	185	15821	15840	80.952	21	exon	intron
2	149	166	3541	3525	83.333	18	exon	intron
2	143	173	12131	12106	71.875	32	exon	intron
2	30	61	13664	13633	71.875	32	exon	intron
2	73	95	13809	13786	76.0	25	exon	intron
2	59	126	3020	3072	66.176	68	exon	exon
2	144	175	7846	7816	71.875	32	exon	intron
3	1	278	5329	5606	100.0	278	exon	CDS
3	63	92	14479	14448	81.818	33	exon	intron
3	128	168	8621	8588	71.429	42	exon	intron
3	71	87	19287	19304	88.889	18	exon	intron
3	110	128	8389	8408	85.0	20	exon	intron
3	205	228	7895	7921	78.571	28	exon	intron
3	116	134	16853	16835	84.211	19	exon	intron
3	209	227	5450	5467	84.211	19	exon	CDS
3	122	139	5537	5555	84.211	19	exon	CDS
3	234	258	6502	6475	75.862	29	exon	intron
3	221	239	2246	2230	84.211	19	exon	intron
3	132	174	12154	12197	70.833	48	exon	intron
3	110	128	15387	15403	84.211	19	exon	intron
3	169	186	1367	1383	83.333	18	exon	intron
3	55	89	5130	5164	71.429	35	exon	intron
3	226	249	5789	5764	76.923	26	exon	intron
3	224	241	10332	10350	80.0	20	exon	intron
3	108	126	10415	10397	78.947	19	exon	intron
4	1	265	7982	8246	100.0	265	exon	CDS
4	57	87	676	649	78.125	32	exon	intron
4	34	74	11570	11613	73.913	46	exon	intron
4	80	110	14978	15009	76.471	34	exon	intron
4	119	155	6630	6672	72.093	43	exon	intron
4	56	91	17316	17349	73.684	38	exon	exon
4	101	121	9900	9879	81.818	22	exon	intron
4	100	120	15105	15083	79.167	24	exon	intron
4	94	122	17110	17138	77.419	31	exon	exon
4	75	92	14528	14546	84.211	19	exon	intron
4	42	109	14821	14755	66.667	75	exon	intron
4	136	166	43	9	74.286	35	exon	intron
4	86	103	814	831	83.333	18	exon	intron
4	215	248	14980	14945	71.795	39	exon	intron
4	180	215	18437	18465	72.222	36	exon	intron
4	23	42	7511	7530	80.0	20	exon	intron
4	90	107	12670	12686	83.333	18	exon	intron
4	198	217	13838	13819	80.0	20	exon	intron
4	101	121	18645	18622	75.0	24	exon	intron
5	1	1843	16123	17965	100.0	1843	exon	CDS
5	438	480	16602	16560	75.0	48	exon	intron
5	1583	1608	17730	17705	88.889	27	exon	intron
5	156	176	15490	15510	90.476	21	exon	intron
5	599	629	18415	18385	81.25	32	exon	intron
5	561	597	4237	4272	76.923	39	exon	intron
5	441	467	8716	8742	82.143	28	exon	intron
5	1200	1228	10536	10565	78.125	32	exon	intron
5	1662	1680	13454	13436	90.0	20	exon	intron
5	881	903	7900	7923	83.333	24	exon	intron
5	698	724	18743	18767	81.481	27	exon	intron
5	1222	1251	19911	19882	78.125	32	exon	intron
5	1387	1404	5255	5238	88.889	18	exon	intron
5	561	589	12111	12137	79.31	29	exon	intron
5	1311	1328	19603	19586	88.889	18	exon	intron
5	1696	1713	19602	19619	88.889	18	exon	intron
5	569	587	2341	2361	85.714	21	exon	exon
5	294	310	8254	8271	88.889	18	exon	intron
5	161	181	10596	10620	80.0	25	exon	intron
5	1078	1154	11003	11074	68.293	82	exon	intron
5	1287	1306	11754	11773	85.0	20	exon	intron
5	668	687	11774	11793	85.0	20	exon	intron
5	7	26	3967	3985	85.0	20	exon	intron
5	541	580	5104	5063	72.727	44	exon	intron
5	1071	1096	6353	6325	75.862	29	exon	intron
5	1331	1352	11368	11389	81.818	22	exon	intron
5	539	576	11603	11643	71.111	45	exon	intron
5	1716	1734	16792	16773	85.0	20	exon	intron
5	651	670	17856	17838	85.0	20	exon	intron
5	713	731	5462	5444	84.211	19	exon	intron
5	1129	1147	13754	13736	84.211	19	exon	intron
5	318	339	18430	18453	79.167	24	exon	intron
5	202	220	18798	18780	84.211	19	exon	intron
